ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-02-27	2	07	0	78	SHIAWASSEE	7TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		3743			
2024-02-27	2	07	0	78	SHIAWASSEE	7TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			1977			
2024-02-27	2	07	0	78	SHIAWASSEE	7TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		26			
2024-02-27	2	07	0	78	SHIAWASSEE	7TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		6888			
2024-02-27	2	07	0	78	SHIAWASSEE	7TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			161			
2024-02-27	2	07	0	78	SHIAWASSEE	7TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				358			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				985			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			8			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			93			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			257			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			32			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			32			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		6921			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			2545			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		22			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		8836			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			284			
2024-02-27	2	08	0	9	BAY	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				4	Y		
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				848			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				2993			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			26			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			396			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			768			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			151			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			112			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		26756			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			7047			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		77			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		24193			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			875			
2024-02-27	2	08	0	25	GENESEE	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				300			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				526			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			14			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			156			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			146			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			55			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			51			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		4204			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			3384			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		23			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		6133			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			140			
2024-02-27	2	08	0	56	MIDLAND	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				642			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				1403			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			20			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			245			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			333			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			72			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			66			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		11629			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			4565			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		44			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		14424			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			411			
2024-02-27	2	08	0	73	SAGINAW	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				4			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				3			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			0			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			3			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			3			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			0			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			0			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		78			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			29			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		0			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		129			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			0			
2024-02-27	2	08	0	79	TUSCOLA	8TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				145			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				159			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			2			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			68			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			50			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			8			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			17			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		1233			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			1085			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		7			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		3677			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			45			
2024-02-27	2	09	0	32	HURON	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				393			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				494			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			6			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			172			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			149			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			66			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			43			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		3869			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			2604			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		18			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		12210			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			146			
2024-02-27	2	09	0	44	LAPEER	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				932			
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				1426			
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			13			
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			370			
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			415			
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			83			
2024-02-27	2	09	0	50	MACOMB	9TH DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			96			
